month,atoll_code,atoll_label,establishment_type,amount_mvr
2024-09-01,GA,GA.,Hotels,220935.96
2024-10-01,GA,GA.,Resorts,1005942.12
2024-10-01,GA,GA.,Hotels,268052.80
2024-11-01,GA,GA.,Resorts,794048.01
2024-11-01,GA,GA.,Hotels,251248.80
2024-11-01,GA,GA.,Guesthouse,414.18
2024-12-01,GA,GA.,Resorts,887869.44
2024-12-01,GA,GA.,Guesthouse,5066.70
2025-01-01,GA,GA.,Resorts,982920.78
2025-01-01,GA,GA.,Guesthouse,276.48
2025-02-01,GA,GA.,Resorts,1066053.66
2025-02-01,GA,GA.,Hotels,272517.12
2025-02-01,GA,GA.,Guesthouse,7741.44
2025-03-01,GA,GA.,Resorts,6642439.44
2025-03-01,GA,GA.,Hotels,232578.84
2025-03-01,GA,GA.,Guesthouse,2396.16
2025-04-01,GA,GA.,Resorts,2983902.60
2025-04-01,GA,GA.,Hotels,692902.80
2025-05-01,GA,GA.,Resorts,2743360.56
2025-05-01,GA,GA.,Hotels,313344.00
2025-06-01,GA,GA.,Resorts,2508252.04
2025-06-01,GA,GA.,Hotels,254766.72
2025-06-01,GA,GA.,Guesthouse,3458.25
2025-07-01,GA,GA.,Resorts,2560027.20
2025-07-01,GA,GA.,Hotels,207495.00
2025-07-01,GA,GA.,Guesthouse,5256.54
2025-08-01,GA,GA.,Resorts,3181914.24
2025-08-01,GA,GA.,Hotels,197406.72
2025-08-01,GA,GA.,Guesthouse,10374.75
2025-09-01,GA,GA.,Resorts,3997368.12
2025-09-01,GA,GA.,Hotels,269651.28
2025-09-01,GA,GA.,Guesthouse,2489.94
2025-10-01,GA,GA.,Resorts,3390007.20
2025-10-01,GA,GA.,Hotels,361686.84
2025-10-01,GA,GA.,Guesthouse,3873.24
2025-11-01,GA,GA.,Resorts,4999891.74
2025-11-01,GA,GA.,Hotels,363900.12
2025-11-01,GA,GA.,Guesthouse,737.76
2025-12-01,GA,GA.,Resorts,4597028.76
2025-12-01,GA,GA.,Hotels,591683.52
2025-12-01,GA,GA.,Guesthouse,1291.08
2019-01-01,GDh,GDh.,Resorts,1474715.70
2019-01-01,GDh,GDh.,Guesthouse,2624.70
2019-02-01,GDh,GDh.,Resorts,954797.28
2019-02-01,GDh,GDh.,Guesthouse,183.84
2019-03-01,GDh,GDh.,Resorts,2251532.83
2019-03-01,GDh,GDh.,Guesthouse,1149.69
2019-04-01,GDh,GDh.,Resorts,1434810.40
2019-04-01,GDh,GDh.,Guesthouse,1841.01
2019-05-01,GDh,GDh.,Resorts,1512990.72
2019-05-01,GDh,GDh.,Guesthouse,598.65
2019-06-01,GDh,GDh.,Resorts,1023806.52
2019-06-01,GDh,GDh.,Guesthouse,1934.52
2019-07-01,GDh,GDh.,Resorts,953640.12
2019-07-01,GDh,GDh.,Guesthouse,4044.09
2019-08-01,GDh,GDh.,Resorts,1225903.02
2019-09-01,GDh,GDh.,Resorts,1680357.00
2019-09-01,GDh,GDh.,Guesthouse,644.28
2019-10-01,GDh,GDh.,Resorts,1080918.12
2019-11-01,GDh,GDh.,Resorts,1243872.00
2019-11-01,GDh,GDh.,Guesthouse,3039.30
2019-12-01,GDh,GDh.,Resorts,1197280.14
2019-12-01,GDh,GDh.,Guesthouse,10967.04
2020-01-01,GDh,GDh.,Resorts,1457631.90
2020-01-01,GDh,GDh.,Guesthouse,5239.80
2020-02-01,GDh,GDh.,Resorts,1019230.38
2020-03-01,GDh,GDh.,Resorts,1483851.90
2020-03-01,GDh,GDh.,Guesthouse,597.87
2020-04-01,GDh,GDh.,Resorts,792760.32
2020-07-01,GDh,GDh.,Resorts,265144.32
2020-09-01,GDh,GDh.,Resorts,125687.70
2020-10-01,GDh,GDh.,Resorts,71789.52
2020-11-01,GDh,GDh.,Resorts,224811.54
2020-11-01,GDh,GDh.,Guesthouse,230.25
2020-12-01,GDh,GDh.,Resorts,353290.20
2021-01-01,GDh,GDh.,Resorts,908544.60
2021-02-01,GDh,GDh.,Resorts,685209.60
2021-03-01,GDh,GDh.,Resorts,1787237.70
2021-04-01,GDh,GDh.,Resorts,1452389.04
2021-05-01,GDh,GDh.,Resorts,616207.80
2021-05-01,GDh,GDh.,Guesthouse,14946.75
2021-06-01,GDh,GDh.,Resorts,868394.64
2021-07-01,GDh,GDh.,Resorts,1005126.72
2021-08-01,GDh,GDh.,Resorts,1043708.10
2021-09-01,GDh,GDh.,Resorts,1244196.72
2021-10-01,GDh,GDh.,Resorts,952472.66
2021-10-01,GDh,GDh.,Guesthouse,9722.88
2021-11-01,GDh,GDh.,Resorts,1280334.06
2021-12-01,GDh,GDh.,Resorts,1255833.60
2022-01-01,GDh,GDh.,Resorts,1322177.22
2022-02-01,GDh,GDh.,Resorts,1318256.76
2022-03-01,GDh,GDh.,Resorts,937204.80
2022-03-01,GDh,GDh.,Guesthouse,68533.20
2022-04-01,GDh,GDh.,Resorts,1074731.88
2022-05-01,GDh,GDh.,Resorts,1238398.26
2022-06-01,GDh,GDh.,Resorts,908111.94
2022-06-01,GDh,GDh.,Guesthouse,15677.40
2022-07-01,GDh,GDh.,Resorts,754098.24
2022-08-01,GDh,GDh.,Resorts,1102548.54
2022-08-01,GDh,GDh.,Guesthouse,92.04
2022-09-01,GDh,GDh.,Resorts,1215509.04
2022-09-01,GDh,GDh.,Guesthouse,782.85
2022-10-01,GDh,GDh.,Resorts,842895.36
2022-10-01,GDh,GDh.,Guesthouse,9209.76
2022-11-01,GDh,GDh.,Resorts,863314.50
2022-11-01,GDh,GDh.,Guesthouse,368.64
2022-12-01,GDh,GDh.,Resorts,951091.20
2022-12-01,GDh,GDh.,Guesthouse,4047.12
2023-01-01,GDh,GDh.,Resorts,983742.60
2023-01-01,GDh,GDh.,Guesthouse,2112.78
2023-02-01,GDh,GDh.,Resorts,1179985.20
2023-02-01,GDh,GDh.,Guesthouse,688.95
2023-03-01,GDh,GDh.,Resorts,1080148.80
2023-03-01,GDh,GDh.,Guesthouse,12003.42
2023-04-01,GDh,GDh.,Resorts,1094725.32
2023-05-01,GDh,GDh.,Resorts,1077948.00
2023-05-01,GDh,GDh.,Guesthouse,138.00
2023-06-01,GDh,GDh.,Resorts,711196.20
2023-07-01,GDh,GDh.,Resorts,622369.68
2023-07-01,GDh,GDh.,Guesthouse,5779.62
2023-08-01,GDh,GDh.,Resorts,769591.20
2023-09-01,GDh,GDh.,Resorts,402263.64
2023-10-01,GDh,GDh.,Resorts,979740.78
2023-10-01,GDh,GDh.,Guesthouse,643.32
2023-11-01,GDh,GDh.,Resorts,732593.04
2023-11-01,GDh,GDh.,Guesthouse,6220.80
2023-12-01,GDh,GDh.,Resorts,661093.80
2024-01-01,GDh,GDh.,Resorts,757639.56
2024-01-01,GDh,GDh.,Guesthouse,3550.47
2024-02-01,GDh,GDh.,Resorts,1033022.04
2024-03-01,GDh,GDh.,Resorts,1249590.54
2024-03-01,GDh,GDh.,Guesthouse,34838.64
2024-04-01,GDh,GDh.,Resorts,1214401.92
2024-04-01,GDh,GDh.,Guesthouse,16523.19
2024-05-01,GDh,GDh.,Resorts,824571.30
2024-05-01,GDh,GDh.,Guesthouse,2024.28
2024-06-01,GDh,GDh.,Resorts,240684.60
2024-06-01,GDh,GDh.,Guesthouse,1842.00
2024-07-01,GDh,GDh.,Resorts,511868.40
2024-07-01,GDh,GDh.,Guesthouse,826.50
2024-08-01,GDh,GDh.,Resorts,717373.44
2024-08-01,GDh,GDh.,Guesthouse,639.66
2024-09-01,GDh,GDh.,Resorts,903534.84
2024-09-01,GDh,GDh.,Guesthouse,91.98
2024-10-01,GDh,GDh.,Resorts,514345.56
2024-10-01,GDh,GDh.,Guesthouse,45.87
2024-11-01,GDh,GDh.,Resorts,476531.34
2024-12-01,GDh,GDh.,Resorts,530146.26
2025-01-01,GDh,GDh.,Resorts,992747.52
2025-01-01,GDh,GDh.,Guesthouse,3317.76
2025-02-01,GDh,GDh.,Guesthouse,23132.16
2025-03-01,GDh,GDh.,Resorts,5024541.36
2025-03-01,GDh,GDh.,Guesthouse,8573.76
2025-04-01,GDh,GDh.,Resorts,2546225.04
2025-04-01,GDh,GDh.,Guesthouse,7285.38
2025-05-01,GDh,GDh.,Resorts,2308205.12
2025-05-01,GDh,GDh.,Guesthouse,3319.92
2025-06-01,GDh,GDh.,Resorts,1337558.88
2025-06-01,GDh,GDh.,Guesthouse,2121.06
2025-07-01,GDh,GDh.,Resorts,1353605.16
2025-07-01,GDh,GDh.,Guesthouse,1750.50
2025-08-01,GDh,GDh.,Resorts,1687257.12
2025-09-01,GDh,GDh.,Resorts,1612005.60
2025-09-01,GDh,GDh.,Guesthouse,553.32
2025-10-01,GDh,GDh.,Resorts,1048080.30
2025-11-01,GDh,GDh.,Resorts,1596697.08
2025-11-01,GDh,GDh.,Guesthouse,3596.58
2025-12-01,GDh,GDh.,Resorts,2115526.80
2019-01-01,Gn,Fuvahmulah City,Guesthouse,4645.71
2019-02-01,Gn,Fuvahmulah City,Guesthouse,3452.34
2019-03-01,Gn,Fuvahmulah City,Guesthouse,7359.57
2019-04-01,Gn,Fuvahmulah City,Guesthouse,7820.49
2019-05-01,Gn,Fuvahmulah City,Guesthouse,8982.84
2019-06-01,Gn,Fuvahmulah City,Guesthouse,3638.01
2019-07-01,Gn,Fuvahmulah City,Guesthouse,31330.62
2019-08-01,Gn,Fuvahmulah City,Guesthouse,10990.74
2019-09-01,Gn,Fuvahmulah City,Guesthouse,11287.26
2019-10-01,Gn,Fuvahmulah City,Guesthouse,19383.51
2019-11-01,Gn,Fuvahmulah City,Guesthouse,7457.34
2019-12-01,Gn,Fuvahmulah City,Guesthouse,20066.82
2020-01-01,Gn,Fuvahmulah City,Guesthouse,21710.46
2020-02-01,Gn,Fuvahmulah City,Guesthouse,1886.82
2020-03-01,Gn,Fuvahmulah City,Guesthouse,16121.70
2020-04-01,Gn,Fuvahmulah City,Guesthouse,11722.44
2020-05-01,Gn,Fuvahmulah City,Guesthouse,1244.16
2020-07-01,Gn,Fuvahmulah City,Guesthouse,1935.36
2020-08-01,Gn,Fuvahmulah City,Guesthouse,30932.13
2020-09-01,Gn,Fuvahmulah City,Guesthouse,504.90
2020-12-01,Gn,Fuvahmulah City,Guesthouse,1426.62
2021-01-01,Gn,Fuvahmulah City,Guesthouse,1659.51
2021-02-01,Gn,Fuvahmulah City,Guesthouse,4650.99
2021-03-01,Gn,Fuvahmulah City,Guesthouse,15919.89
2021-04-01,Gn,Fuvahmulah City,Guesthouse,19004.94
2021-05-01,Gn,Fuvahmulah City,Guesthouse,7044.54
2021-06-01,Gn,Fuvahmulah City,Guesthouse,11762.76
2021-07-01,Gn,Fuvahmulah City,Guesthouse,3823.86
2021-08-01,Gn,Fuvahmulah City,Guesthouse,3822.15
2021-09-01,Gn,Fuvahmulah City,Guesthouse,9890.52
2021-10-01,Gn,Fuvahmulah City,Guesthouse,25332.30
2021-11-01,Gn,Fuvahmulah City,Guesthouse,42055.92
2021-12-01,Gn,Fuvahmulah City,Guesthouse,24668.82
2022-01-01,Gn,Fuvahmulah City,Guesthouse,5984.55
2022-02-01,Gn,Fuvahmulah City,Guesthouse,32435.46
2022-03-01,Gn,Fuvahmulah City,Guesthouse,42024.87
2022-04-01,Gn,Fuvahmulah City,Guesthouse,18786.78
2022-05-01,Gn,Fuvahmulah City,Guesthouse,69683.28
2022-06-01,Gn,Fuvahmulah City,Guesthouse,6261.12
2022-07-01,Gn,Fuvahmulah City,Guesthouse,6262.86
2022-08-01,Gn,Fuvahmulah City,Guesthouse,2563.49
2022-09-01,Gn,Fuvahmulah City,Guesthouse,26516.82
2022-11-01,Gn,Fuvahmulah City,Guesthouse,6706.33
2022-12-01,Gn,Fuvahmulah City,Guesthouse,9287.53
2023-01-01,Gn,Fuvahmulah City,Guesthouse,9203.88
2023-02-01,Gn,Fuvahmulah City,Guesthouse,5661.39
2023-03-01,Gn,Fuvahmulah City,Guesthouse,18371.10
2023-04-01,Gn,Fuvahmulah City,Guesthouse,7015.71
2023-05-01,Gn,Fuvahmulah City,Guesthouse,18824.00
2023-06-01,Gn,Fuvahmulah City,Guesthouse,47687.76
2023-07-01,Gn,Fuvahmulah City,Guesthouse,12766.23
2023-08-01,Gn,Fuvahmulah City,Guesthouse,7728.60
2023-09-01,Gn,Fuvahmulah City,Guesthouse,14495.46
2023-10-01,Gn,Fuvahmulah City,Guesthouse,17495.10
2023-11-01,Gn,Fuvahmulah City,Guesthouse,11211.27
2023-12-01,Gn,Fuvahmulah City,Guesthouse,9950.31
2024-01-01,Gn,Fuvahmulah City,Guesthouse,96753.09
2024-02-01,Gn,Fuvahmulah City,Guesthouse,45652.50
2024-02-01,Gn,Fuvahmulah City,Vessels,920.40
2024-03-01,Gn,Fuvahmulah City,Guesthouse,49557.54
2024-03-01,Gn,Fuvahmulah City,Vessels,2350.08
2024-04-01,Gn,Fuvahmulah City,Guesthouse,38029.98
2024-04-01,Gn,Fuvahmulah City,Vessels,1013.76
2024-05-01,Gn,Fuvahmulah City,Guesthouse,90844.26
2024-05-01,Gn,Fuvahmulah City,Vessels,1013.10
2024-06-01,Gn,Fuvahmulah City,Resorts,998923.26
2024-06-01,Gn,Fuvahmulah City,Guesthouse,22560.48
2024-07-01,Gn,Fuvahmulah City,Guesthouse,27315.00
2024-08-01,Gn,Fuvahmulah City,Guesthouse,55887.96
2024-09-01,Gn,Fuvahmulah City,Guesthouse,25107.54
2024-10-01,Gn,Fuvahmulah City,Guesthouse,17640.35
2024-11-01,Gn,Fuvahmulah City,Resorts,71424.00
2024-11-01,Gn,Fuvahmulah City,Guesthouse,10206.12
2024-12-01,Gn,Fuvahmulah City,Resorts,122216.70
2024-12-01,Gn,Fuvahmulah City,Guesthouse,45186.15
2025-01-01,Gn,Fuvahmulah City,Guesthouse,172842.97
2025-01-01,Gn,Fuvahmulah City,Vessels,1704.75
2025-02-01,Gn,Fuvahmulah City,Guesthouse,118966.18
2025-03-01,Gn,Fuvahmulah City,Guesthouse,84959.76
2025-03-01,Gn,Fuvahmulah City,Vessels,1659.96
2025-04-01,Gn,Fuvahmulah City,Guesthouse,116904.24
2025-04-01,Gn,Fuvahmulah City,Vessels,2211.84
2025-05-01,Gn,Fuvahmulah City,Guesthouse,86497.20
2025-06-01,Gn,Fuvahmulah City,Guesthouse,43343.98
2025-07-01,Gn,Fuvahmulah City,Guesthouse,39006.90
2025-08-01,Gn,Fuvahmulah City,Guesthouse,25079.76
2025-09-01,Gn,Fuvahmulah City,Guesthouse,31262.58
2025-10-01,Gn,Fuvahmulah City,Guesthouse,40853.46
2025-11-01,Gn,Fuvahmulah City,Guesthouse,44447.58
2025-12-01,Gn,Fuvahmulah City,Guesthouse,89075.40
2019-01-01,S,S.,Resorts,1100693.26
2019-01-01,S,S.,Hotels,213624.84
2019-01-01,S,S.,Guesthouse,1749.12
2019-02-01,S,S.,Resorts,783904.68
2019-02-01,S,S.,Hotels,288645.12
2019-02-01,S,S.,Guesthouse,12132.42
2019-03-01,S,S.,Resorts,911398.62
2019-03-01,S,S.,Hotels,250185.60
2019-03-01,S,S.,Guesthouse,19583.10
2019-04-01,S,S.,Resorts,752938.57
2019-04-01,S,S.,Hotels,288169.20
2019-04-01,S,S.,Guesthouse,8563.44
2019-05-01,S,S.,Resorts,766748.16
2019-05-01,S,S.,Hotels,119390.04
2019-05-01,S,S.,Guesthouse,32117.88
2019-06-01,S,S.,Resorts,371481.84
2019-06-01,S,S.,Hotels,95599.80
2019-06-01,S,S.,Guesthouse,3039.12
2019-07-01,S,S.,Resorts,359314.38
2019-07-01,S,S.,Hotels,54615.30
2019-07-01,S,S.,Guesthouse,4678.02
2019-08-01,S,S.,Resorts,496147.50
2019-08-01,S,S.,Hotels,155280.60
2019-08-01,S,S.,Guesthouse,365.61
2019-09-01,S,S.,Resorts,767586.06
2019-09-01,S,S.,Hotels,78745.50
2019-09-01,S,S.,Guesthouse,8930.61
2019-10-01,S,S.,Resorts,587384.28
2019-10-01,S,S.,Hotels,127079.16
2019-10-01,S,S.,Guesthouse,1795.47
2019-11-01,S,S.,Resorts,497108.04
2019-11-01,S,S.,Hotels,83940.48
2019-11-01,S,S.,Guesthouse,1380.87
2019-12-01,S,S.,Resorts,552377.70
2019-12-01,S,S.,Hotels,77621.70
2019-12-01,S,S.,Guesthouse,2257.26
2020-01-01,S,S.,Resorts,946781.04
2020-01-01,S,S.,Hotels,225239.04
2020-01-01,S,S.,Guesthouse,1196.52
2020-02-01,S,S.,Resorts,1371159.48
2020-02-01,S,S.,Hotels,265862.52
2020-02-01,S,S.,Guesthouse,1057.14
2020-03-01,S,S.,Resorts,994684.14
2020-03-01,S,S.,Guesthouse,34713.90
2020-04-01,S,S.,Resorts,456284.16
2020-04-01,S,S.,Hotels,240527.70
2020-04-01,S,S.,Guesthouse,966.78
2020-05-01,S,S.,Hotels,153446.40
2020-08-01,S,S.,Guesthouse,183.84
2020-09-01,S,S.,Resorts,128010.24
2020-09-01,S,S.,Guesthouse,14670.81
2020-10-01,S,S.,Guesthouse,15785.73
2020-11-01,S,S.,Hotels,552.60
2020-12-01,S,S.,Hotels,9117.90
2020-12-01,S,S.,Guesthouse,1795.95
2021-01-01,S,S.,Resorts,102900.72
2021-01-01,S,S.,Hotels,86517.60
2021-01-01,S,S.,Guesthouse,5609.25
2021-02-01,S,S.,Hotels,130460.64
2021-02-01,S,S.,Guesthouse,11372.82
2021-03-01,S,S.,Resorts,553774.32
2021-03-01,S,S.,Hotels,103390.98
2021-03-01,S,S.,Guesthouse,16019.08
2021-04-01,S,S.,Resorts,289864.80
2021-04-01,S,S.,Hotels,114216.30
2021-04-01,S,S.,Guesthouse,11585.18
2021-05-01,S,S.,Resorts,190430.76
2021-06-01,S,S.,Resorts,95101.56
2021-06-01,S,S.,Hotels,131721.66
2021-07-01,S,S.,Guesthouse,598.65
2021-08-01,S,S.,Resorts,273288.66
2021-08-01,S,S.,Hotels,142708.92
2021-08-01,S,S.,Guesthouse,5290.29
2021-09-01,S,S.,Resorts,580432.68
2021-09-01,S,S.,Hotels,277227.72
2021-09-01,S,S.,Guesthouse,55787.46
2021-10-01,S,S.,Resorts,449434.26
2021-10-01,S,S.,Hotels,195216.84
2021-10-01,S,S.,Guesthouse,11046.60
2021-11-01,S,S.,Resorts,302745.60
2021-11-01,S,S.,Hotels,174323.76
2021-11-01,S,S.,Guesthouse,22383.12
2021-12-01,S,S.,Resorts,570371.88
2021-12-01,S,S.,Hotels,202752.00
2021-12-01,S,S.,Guesthouse,5576.25
2022-01-01,S,S.,Resorts,547786.80
2022-01-01,S,S.,Hotels,197682.72
2022-01-01,S,S.,Guesthouse,9838.92
2022-02-01,S,S.,Hotels,255315.72
2022-02-01,S,S.,Guesthouse,3842.13
2022-03-01,S,S.,Guesthouse,41040.96
2022-04-01,S,S.,Resorts,2394.60
2022-04-01,S,S.,Hotels,215610.36
2022-04-01,S,S.,Guesthouse,3732.30
2022-05-01,S,S.,Resorts,536081.76
2022-05-01,S,S.,Hotels,106877.10
2022-05-01,S,S.,Guesthouse,8789.82
2022-06-01,S,S.,Resorts,8927.88
2022-06-01,S,S.,Hotels,146810.88
2022-06-01,S,S.,Guesthouse,31510.16
2022-07-01,S,S.,Resorts,11059.20
2022-07-01,S,S.,Hotels,104601.60
2022-07-01,S,S.,Guesthouse,12325.18
2022-08-01,S,S.,Resorts,587131.56
2022-08-01,S,S.,Hotels,125532.30
2022-08-01,S,S.,Guesthouse,16397.10
2022-09-01,S,S.,Resorts,56770.56
2022-09-01,S,S.,Hotels,205918.44
2022-09-01,S,S.,Guesthouse,41347.44
2022-10-01,S,S.,Resorts,60483.36
2022-10-01,S,S.,Hotels,150583.50
2022-10-01,S,S.,Guesthouse,6000.46
2022-11-01,S,S.,Resorts,51115.50
2022-11-01,S,S.,Hotels,175497.84
2022-11-01,S,S.,Guesthouse,4370.79
2022-12-01,S,S.,Resorts,127098.00
2022-12-01,S,S.,Hotels,83036.16
2022-12-01,S,S.,Guesthouse,9929.10
2023-01-01,S,S.,Resorts,217731.42
2023-01-01,S,S.,Hotels,98362.80
2023-01-01,S,S.,Guesthouse,6615.18
2023-02-01,S,S.,Resorts,1262596.50
2023-02-01,S,S.,Hotels,184568.40
2023-02-01,S,S.,Guesthouse,15351.48
2023-03-01,S,S.,Resorts,925019.25
2023-03-01,S,S.,Hotels,156560.04
2023-03-01,S,S.,Guesthouse,4370.22
2023-04-01,S,S.,Resorts,978552.57
2023-04-01,S,S.,Guesthouse,13069.27
2023-05-01,S,S.,Resorts,92713.00
2023-05-01,S,S.,Hotels,255913.00
2023-05-01,S,S.,Guesthouse,14446.00
2023-06-01,S,S.,Resorts,58060.80
2023-06-01,S,S.,Hotels,187699.80
2023-06-01,S,S.,Guesthouse,1195.74
2023-07-01,S,S.,Resorts,35504.70
2023-07-01,S,S.,Hotels,79309.20
2023-07-01,S,S.,Guesthouse,2067.06
2023-08-01,S,S.,Resorts,44208.00
2023-08-01,S,S.,Hotels,98859.84
2023-08-01,S,S.,Guesthouse,91.86
2023-09-01,S,S.,Resorts,118963.80
2023-09-01,S,S.,Guesthouse,829.08
2023-11-01,S,S.,Resorts,156049.74
2023-11-01,S,S.,Hotels,199949.10
2023-11-01,S,S.,Guesthouse,1381.50
2023-12-01,S,S.,Resorts,491077.20
2023-12-01,S,S.,Hotels,41870.34
2023-12-01,S,S.,Guesthouse,2115.96
2024-01-01,S,S.,Resorts,421636.32
2024-01-01,S,S.,Hotels,58254.90
2024-01-01,S,S.,Guesthouse,20930.75
2024-02-01,S,S.,Resorts,838570.50
2024-02-01,S,S.,Hotels,196173.00
2024-02-01,S,S.,Guesthouse,4457.13
2024-03-01,S,S.,Resorts,921507.84
2024-03-01,S,S.,Hotels,253938.36
2024-03-01,S,S.,Guesthouse,3227.61
2024-04-01,S,S.,Resorts,1029169.80
2024-04-01,S,S.,Hotels,257034.24
2024-04-01,S,S.,Guesthouse,1797.12
2024-04-01,S,S.,Vessels,276.54
2024-05-01,S,S.,Resorts,461688.36
2024-05-01,S,S.,Hotels,69672.96
2024-05-01,S,S.,Guesthouse,1790.55
2024-06-01,S,S.,Resorts,426054.60
2024-06-01,S,S.,Hotels,58077.24
2024-06-01,S,S.,Guesthouse,5758.98
2024-07-01,S,S.,Resorts,161727.60
2024-07-01,S,S.,Hotels,34951.38
2024-08-01,S,S.,Hotels,35181.30
2024-09-01,S,S.,Resorts,799188.72
2024-09-01,S,S.,Hotels,60154.92
2024-09-01,S,S.,Guesthouse,18597.54
2024-10-01,S,S.,Resorts,541087.50
2024-10-01,S,S.,Hotels,126074.88
2024-10-01,S,S.,Guesthouse,276.12
2024-11-01,S,S.,Resorts,1223043.66
2024-11-01,S,S.,Hotels,157593.60
2024-11-01,S,S.,Guesthouse,220691.10
2024-12-01,S,S.,Resorts,1751536.14
2024-12-01,S,S.,Hotels,169427.16
2024-12-01,S,S.,Guesthouse,180418.02
2025-01-01,S,S.,Resorts,1411974.98
2025-01-01,S,S.,Guesthouse,2488.14
2025-02-01,S,S.,Resorts,1957775.40
2025-02-01,S,S.,Guesthouse,34289.46
2025-03-01,S,S.,Resorts,3652942.31
2025-03-01,S,S.,Guesthouse,1198.74
2025-04-01,S,S.,Resorts,643461.12
2025-04-01,S,S.,Guesthouse,3871.14
2025-05-01,S,S.,Resorts,353940.36
2025-05-01,S,S.,Guesthouse,2765.04
2025-06-01,S,S.,Resorts,87977.88
2025-06-01,S,S.,Guesthouse,2396.46
2025-07-01,S,S.,Resorts,101995.32
2025-07-01,S,S.,Guesthouse,922.20
2025-08-01,S,S.,Resorts,88657.92
2025-08-01,S,S.,Guesthouse,1198.14
2025-09-01,S,S.,Resorts,112323.96
2025-09-01,S,S.,Guesthouse,3412.14
2025-10-01,S,S.,Resorts,3301414.52
2025-10-01,S,S.,Guesthouse,8484.24
2025-11-01,S,S.,Resorts,2551573.70
2025-11-01,S,S.,Guesthouse,6547.50
2025-12-01,S,S.,Resorts,2642468.16
2025-12-01,S,S.,Guesthouse,1659.96
